product_id,time_id,warehouse_id,store_id,units_ordered,units_shipped,warehouse_sales,warehouse_cost,supply_time,store_invoice,promotion_id
663,989,5,5,72,72,72.2304,36.1152,4,40.0879,0
906,989,5,5,89,89,19.6245,10.7935,4,12.7363,0
590,989,5,5,63,63,46.2042,21.2539,4,25.0796,0
1539,989,5,5,49,49,82.4474,26.3832,3,31.396,0
1395,989,5,5,0,82,142.721,61.37,1,72.4166,0
1412,989,5,5,32,32,26.352,12.3854,2,14.7386,0
1362,989,5,5,34,34,25.33,11.9051,2,13.2147,0
1243,995,5,5,77,77,36.344,17.4451,3,20.2363,0
288,995,5,5,89,89,139.997,55.9988,1,64.9586,0
864,995,5,5,47,36,-21.1248,-10.9849,3,12.9622,0
694,995,5,5,19,19,0.0,17.1961,3,19.7755,0
377,995,5,5,0,98,119.364,56.1011,2,66.7603,0
1327,995,5,5,67,67,131.2128,76.1034,2,89.802,0
38,995,5,5,-7,14,7.8862,3.0756,4,3.4447,0
55,995,5,5,49,49,75.46,27.9202,1,31.829,0
5,995,5,5,87,87,78.1173,46.8704,2,53.4323,0
155,995,5,5,53,53,62.5983,22.5354,2,25.2396,0
454,991,5,5,12,11,5.2173,2.4,2,2.688,0
1149,991,5,5,90,90,44.352,26.1677,2,29.3078,0
1353,991,5,5,25,25,26.32,12.6336,1,14.0233,0
10,991,5,5,34,34,19.7948,11.6789,4,13.3139,0
920,991,5,5,80,80,35.04,19.6224,3,21.9771,0
1309,991,5,5,0,92,117.7784,48.2891,1,54.5667,0
1286,991,5,5,55,55,18.81,7.3359,1,8.4363,0
1288,981,6,6,30,30,12.834,5.2619,1,5.8933,0
1532,981,6,6,29,15,10.6335,5.2104,1,5.8878,0
1215,981,6,6,17,17,8.1906,3.3581,2,3.8954,0
606,981,6,6,32,32,50.88,22.896,4,26.7883,0
462,981,6,6,93,93,-84.7788,-48.3239,4,54.1228,0
479,981,6,6,53,53,37.6035,16.1695,2,18.4332,0
429,981,6,6,78,78,62.4234,31.8359,3,37.8847,0
579,981,6,6,32,32,13.5456,7.5855,3,8.5716,0
129,981,6,6,97,97,66.154,31.7539,4,38.1047,0
333,981,6,6,20,20,11.352,4.8814,3,5.5648,0
331,978,6,6,64,48,55.6944,18.9361,2,21.7765,0
121,978,6,6,41,41,59.8682,23.3486,2,26.3839,72
337,978,6,6,15,15,5.85,3.4515,2,3.9002,72
1247,978,6,6,91,91,47.3928,21.8007,4,24.6348,72
491,978,6,6,34,17,33.4152,13.0319,2,15.3776,72
54,978,6,6,90,90,87.021,35.6786,1,42.1007,72
537,978,6,6,78,78,64.077,30.757,1,36.6008,72
647,978,6,6,33,33,-51.5394,-26.2851,1,29.7022,72
730,978,6,6,54,54,43.6536,16.5884,2,18.4131,72
481,978,6,6,35,35,32.9175,13.8254,1,15.8992,72
576,994,6,6,79,79,19.355,11.2259,2,12.7975,72
1325,994,6,6,88,88,39.0104,15.9943,2,17.7537,72
222,994,6,6,26,26,43.134,16.3909,2,19.0134,72
1559,994,6,6,61,26,22.3236,11.1618,4,13.2825,72
1082,994,6,6,30,30,29.223,16.3649,4,18.4923,72
609,994,6,6,19,19,24.605,12.5486,3,14.6819,72
1226,994,6,6,78,78,101.5872,32.5079,2,36.7339,72
522,994,6,6,30,30,24.45,11.0025,3,13.203,72
659,994,6,6,34,28,41.3448,23.5665,2,27.1015,72
1084,996,6,6,88,88,0.0,29.1755,3,33.5518,72
1340,996,6,6,94,94,140.1164,78.4652,3,87.0964,72
158,996,6,6,42,42,35.8344,21.5006,3,24.7257,72
1001,996,6,6,42,42,49.7448,25.3698,4,28.1605,72
31,996,6,6,14,14,-8.897,-3.6478,2,4.122,72
967,996,6,6,49,13,4.1236,1.5257,2,1.7088,72
131,996,6,6,59,59,0.0,27.2438,2,30.7855,72
668,996,6,6,0,88,131.4192,65.7096,2,75.566,72
774,985,6,6,98,98,108.045,63.7465,4,72.0335,72
1084,985,6,6,59,59,27.4822,12.367,2,14.0984,72
568,985,6,6,89,89,168.9309,91.2227,3,100.345,72
174,985,6,6,18,18,14.7744,7.5349,4,8.3637,72
178,985,6,6,25,25,14.9625,6.7331,3,7.7431,72
1250,985,6,6,18,18,17.8848,7.3328,2,8.6527,72
933,1017,6,6,48,11,16.731,7.3616,3,8.3186,72
656,1017,6,6,66,66,109.263,62.2799,1,68.5079,72
1073,1017,6,6,95,21,42.021,24.3722,3,27.0531,72
1383,1017,6,6,39,39,33.3333,14.3333,3,16.9133,72
867,1017,6,6,29,26,24.44,12.4644,3,14.5833,72
856,1017,6,6,0,78,82.0248,26.2479,2,29.6601,72
473,1017,6,6,36,36,13.6656,6.4228,3,7.0651,72
63,1017,6,6,40,40,54.28,25.5116,4,30.6139,72
879,1017,6,6,57,57,-20.2464,-8.9084,4,10.4228,72
1549,1017,6,6,55,55,30.096,10.5336,3,12.3243,72
367,1017,6,6,41,41,61.5287,35.6866,2,40.6827,72
796,1017,6,6,68,68,49.368,18.7598,4,21.949,72
240,1017,6,6,23,23,6.7252,2.9591,4,3.4917,72
1455,1034,6,6,16,16,19.8352,10.711,1,12.639,72
179,1034,6,6,74,74,85.47,39.3162,2,43.641,72
889,1034,6,6,42,42,35.1624,18.6361,3,21.6179,72
56,1034,6,6,-16,13,5.3534,2.9979,3,3.4476,72
112,1034,6,6,82,82,50.0364,29.5215,2,33.0641,72
1089,1034,6,6,79,59,67.0358,20.7811,2,24.1061,72
198,1025,6,6,0,54,15.4008,4.9283,2,5.7661,72
81,1025,6,6,84,84,-60.8328,-32.2414,2,37.7224,72
431,1025,6,6,71,71,29.9904,14.0955,3,16.4917,72
941,1025,6,6,13,13,28.2425,14.1212,3,16.5218,72
1384,1025,6,6,59,35,30.583,16.5148,2,19.1572,72
54,1025,6,6,97,97,159.1576,50.9304,3,59.5886,72
753,1023,6,6,51,51,34.7004,19.4322,3,21.5697,72
757,1023,6,6,27,9,6.7473,2.2266,3,2.4715,72
14,1023,6,6,0,38,43.2706,16.4428,2,19.5669,72
270,1023,6,6,11,11,9.856,5.7165,3,6.8026,72
1489,1023,6,6,25,25,22.0575,11.6905,2,13.7948,72
520,1023,6,6,71,51,42.84,24.8472,2,29.0712,72
1456,1023,6,6,0,18,19.764,7.115,3,8.4668,72
619,1023,6,6,87,87,109.62,42.7518,2,49.1646,72
1156,1023,6,6,84,84,70.3248,33.7559,3,37.469,72
1519,1023,6,6,89,89,23.0688,6.9206,3,7.8895,72
1163,1023,6,6,88,88,29.5856,14.2011,2,16.6153,72
1086,1023,6,6,95,95,112.9645,59.8712,2,70.0493,72
815,1016,6,6,100,100,48.76,23.8924,1,28.193,0
1377,1016,6,6,42,42,67.7502,39.9726,3,43.9699,0
422,1016,6,6,88,88,145.332,52.3195,3,61.737,0
998,1016,6,6,90,90,65.25,23.49,3,26.7786,0
828,1016,6,6,81,65,26.832,12.0744,3,13.8856,0
511,1016,6,6,11,11,3.8896,2.1004,4,2.3735,0
1460,1016,6,6,82,74,-53.5908,-25.1877,2,30.2252,0
172,1016,6,6,52,52,75.9616,41.0193,2,45.5314,0
20,1050,6,6,76,76,69.7224,24.4028,1,29.2834,0
623,1050,6,6,53,53,38.16,22.5144,3,24.7658,0
786,1050,6,6,47,47,18.236,6.9297,1,8.2463,0
1029,1050,6,6,26,26,15.7248,6.4472,3,7.4788,0
713,1050,6,6,23,23,37.4026,21.6935,1,24.7306,0
103,1050,6,6,94,3,0.912,0.4104,2,0.4596,0
390,1050,6,6,47,47,56.2496,33.1873,3,38.1654,0
319,1043,6,6,96,40,36.48,13.4976,4,14.8474,0
508,1043,6,6,17,17,38.0137,17.8664,2,20.5464,0
1085,1043,6,6,25,25,19.6,11.564,2,12.9517,0
1328,1043,6,6,50,5,6.328,2.6578,4,3.0565,0
1012,1043,6,6,81,81,87.1884,46.2099,3,51.293,0
402,1043,6,6,42,3,1.3221,0.5024,4,0.5878,0
259,1043,6,6,40,40,35.72,19.2888,3,21.4106,0
275,1043,6,6,23,23,0.0,14.7487,3,17.551,0
225,1043,6,6,48,48,-82.1568,-45.1862,2,54.2234,0
375,1043,6,6,82,82,75.112,29.2937,2,33.3948,0
1484,1043,6,6,19,19,6.3954,2.3023,1,2.7397,0
471,1048,6,6,24,24,6.7728,2.8446,2,3.2997,0
554,1048,6,6,33,33,53.8824,20.4753,1,23.9561,0
305,1048,6,6,94,94,114.7176,66.5362,4,79.8434,0
1054,1048,6,6,55,55,26.862,11.8193,2,13.474,0
1287,1048,6,6,15,15,11.13,6.5667,3,7.289,0
810,1048,6,6,0,14,3.0324,1.5162,4,1.6678,0
681,1048,6,6,93,93,96.255,43.3148,2,49.812,0
454,1062,6,6,13,13,4.4733,1.6999,3,1.9889,0
243,1062,6,6,30,30,33.549,12.0776,3,13.7685,0
460,1062,6,6,28,28,25.6956,14.3895,2,16.404,0
1370,1062,6,6,14,14,11.9952,6.1176,1,6.8517,0
200,1062,6,6,47,47,59.784,18.533,3,21.1276,0
177,1062,6,6,87,87,0.0,-28.3063,3,32.5522,0
660,1062,6,6,89,89,94.696,33.1436,3,38.778,0
770,1062,6,6,80,80,83.448,26.7034,3,31.777,0
853,1062,6,6,51,51,94.9824,48.441,3,54.2539,0
604,1062,6,6,36,36,17.1,6.327,1,7.3393,0
1353,1062,6,6,66,66,88.704,34.5946,3,38.4,0
768,1059,6,6,-59,58,94.4472,37.7789,3,44.5791,0
839,1059,6,6,39,39,13.1274,5.5135,2,6.5059,0
751,1059,6,6,64,64,82.6944,34.7316,3,39.2467,0
889,1059,6,6,89,89,71.645,22.2099,3,24.8751,0
1305,1059,6,6,98,98,25.137,11.0603,2,12.8299,0
1201,1059,6,6,36,36,67.9392,28.5345,3,32.5293,0
685,1059,6,6,71,71,44.5383,24.9414,3,28.4332,0
1088,1059,6,6,11,11,15.3384,8.2827,3,9.6079,0
291,1059,6,6,49,49,51.1266,24.0295,4,27.1533,0
295,1059,6,6,39,39,-45.0216,-24.3117,1,27.2291,0
1111,1059,6,6,73,73,-29.6088,-13.324,3,15.3226,0
1367,1059,6,6,41,41,46.8384,24.8244,3,29.7893,0
185,1059,6,6,18,4,-1.0944,-0.6566,3,0.7223,0
1422,1072,6,6,0,56,59.9424,29.9712,3,34.4669,0
440,1072,6,6,99,99,0.0,-19.3352,1,22.2355,0
683,1072,6,6,93,93,110.484,34.25,3,40.0725,0
367,1072,6,6,72,72,128.1528,43.572,2,49.6721,0
1316,1072,6,6,69,69,20.0859,8.6369,3,10.2779,0
1172,1072,6,6,74,74,116.8386,64.2612,3,72.6152,0
1189,1072,6,6,67,15,4.674,2.0098,1,2.3515,0
1139,1072,6,6,21,7,8.6086,5.1652,3,5.8367,0
1289,1072,6,6,69,28,11.1804,5.702,2,6.7854,0
839,1072,6,6,90,90,29.7,13.662,4,15.9845,0
629,1072,6,6,33,33,9.801,5.4886,2,6.5314,0
846,1072,6,6,79,79,56.7378,18.7235,3,21.9065,0
196,1072,6,6,81,81,110.0385,36.3127,3,41.0334,0
1474,1085,6,6,61,61,0.0,23.9873,3,27.3455,0
1091,1085,6,6,84,84,95.6928,37.3202,1,43.2914,0
681,1085,6,6,92,92,-80.408,-41.8122,1,48.5022,0
608,1085,6,6,36,36,7.8336,2.5068,1,2.7825,0
571,1085,6,6,63,63,33.8625,17.2699,4,20.2058,0
1414,1085,6,6,99,11,6.3382,3.2959,4,3.8232,0
858,1085,6,6,30,30,25.974,14.5454,4,17.309,0
1380,1085,6,6,29,24,40.8336,19.1918,1,21.3029,0
958,1085,6,6,33,33,18.8496,5.6549,1,6.5031,0
1081,1085,6,6,0,84,75.7764,43.9503,3,49.6638,0
298,1085,6,6,96,96,105.9552,44.5012,1,50.2864,0
250,1075,6,6,92,66,102.564,40.0,4,47.2,0
806,1075,6,6,88,29,45.24,23.5248,1,27.7593,0
1516,1075,6,6,35,35,43.512,20.8858,3,23.3921,0
1360,1075,6,6,70,17,24.2726,13.3499,1,14.9519,0
683,1075,6,6,17,17,15.4224,7.0943,2,8.0875,0
739,1075,6,6,70,70,71.638,31.5207,1,36.564,0
346,1075,6,6,74,74,59.6144,21.4612,3,24.0365,0
405,1091,6,6,14,2,3.321,1.0295,1,1.1942,0
1515,1091,6,6,-46,34,15.334,5.3669,4,6.4403,0
1305,1091,6,6,34,34,6.5892,3.69,1,4.2804,0
1521,1091,6,6,22,22,5.082,2.6426,3,2.9333,0
872,1091,6,6,81,81,69.4008,22.9023,2,27.4828,0
116,1091,6,6,39,39,52.6422,25.2683,3,29.5639,0
1238,1091,6,6,68,68,35.9856,17.6329,4,20.6305,0
34,1071,6,6,39,35,28.9835,16.2308,1,19.3147,0
1437,1071,6,6,-56,25,14.79,7.0992,2,8.448,0
761,1071,6,6,79,79,-47.005,-22.0923,1,24.5225,0
1231,1071,6,6,27,27,32.0544,12.5012,3,13.8763,0
234,1071,6,6,83,83,116.532,44.2822,3,52.6958,0
838,1071,6,6,33,33,40.0158,12.8051,1,14.4698,0
1414,1071,6,6,25,25,19.095,7.638,2,9.0128,0
1244,1071,6,6,68,68,27.9752,11.7496,3,13.8645,0
927,1071,6,6,56,56,11.2896,5.5319,1,6.4723,0
317,1071,6,6,35,35,44.254,23.0121,3,26.0037,0
588,1071,6,6,56,56,40.5328,12.5652,2,14.073,0
604,1071,6,6,37,37,15.2625,6.5629,1,7.5473,0
555,1071,6,6,59,59,59.472,18.4363,4,21.5705,0
1011,743,7,7,34,34,-47.4232,-19.4435,2,22.7489,0
495,743,7,7,45,45,27.378,15.0579,3,17.7683,0
899,743,7,7,99,99,98.8416,52.386,3,62.8632,0
102,743,7,7,47,47,65.6355,30.1923,4,35.325,0
106,743,7,7,13,13,0.0,8.3117,4,9.5585,0
922,743,7,7,53,53,59.0261,27.7423,2,32.7359,0
1178,743,7,7,39,39,63.3906,27.8919,3,31.5178,0
1554,743,7,7,82,82,118.7196,55.7982,4,63.052,0
838,743,7,7,76,76,96.0792,52.8436,2,60.7701,0
1428,743,7,7,55,55,112.519,65.261,2,73.0923,73
805,743,7,7,76,54,69.984,36.3917,2,41.8505,73
1527,743,7,7,52,52,88.1608,29.0931,3,34.3299,73
145,744,7,7,0,27,30.0321,14.4154,3,16.866,73
28,744,7,7,47,47,55.131,25.3603,2,28.4035,73
888,744,7,7,23,23,9.3104,5.4,3,6.318,73
917,744,7,7,61,61,34.8432,17.77,1,20.2578,73
1560,744,7,7,27,27,17.712,8.856,1,10.0073,73
45,744,7,7,67,67,20.5958,10.5039,2,12.2896,73
328,744,7,7,59,59,28.2492,14.4071,4,16.136,73
1037,744,7,7,36,36,8.9784,4.6688,2,5.1824,73
467,744,7,7,24,24,39.3192,23.5915,3,26.6584,73
1350,744,7,7,69,29,8.8044,4.4902,2,5.3433,73
261,744,7,7,90,90,152.1,69.966,4,81.8602,73
1237,744,7,7,33,33,49.005,27.4428,2,32.6569,73
1427,744,7,7,79,79,108.4986,35.8045,3,41.8913,73
444,744,7,7,81,81,115.3845,38.0769,3,43.0269,73
1479,756,7,7,62,62,28.0612,16.5561,3,18.874,73
1096,756,7,7,84,84,68.8128,26.837,1,31.1309,73
686,756,7,7,92,92,63.6272,33.0861,1,38.3799,73
1502,756,7,7,27,27,28.0719,11.2288,4,12.9131,73
613,756,7,7,27,27,28.5012,16.2457,4,19.4948,73
1418,756,7,7,84,84,73.0296,27.7512,4,32.1914,73
863,756,7,7,-43,37,39.6936,21.0376,3,24.8244,73
1385,756,7,7,20,14,14.784,6.505,4,7.806,73
962,756,7,7,23,23,16.7739,9.5611,4,10.8997,73
1085,756,7,7,75,75,97.44,53.592,3,60.023,73
303,756,7,7,87,87,0.0,30.6388,4,34.3155,73
1203,742,7,7,99,99,56.3706,32.6949,3,38.58,73
88,742,7,7,86,86,-36.2404,-18.845,4,22.4256,73
317,742,7,7,29,29,18.966,10.4313,3,12.4132,73
361,742,7,7,74,74,33.448,13.0447,3,15.6536,73
644,742,7,7,76,72,19.4184,7.1848,3,8.5499,73
1353,742,7,7,91,91,71.344,28.5376,3,33.1036,73
1197,742,7,7,21,21,30.9918,17.6653,1,19.6085,73
521,742,7,7,92,92,103.5276,61.0813,3,69.6327,73
1553,742,7,7,93,93,0.0,47.7425,2,55.3813,73
779,745,7,7,13,1,0.0,0.4887,3,0.5571,73
196,745,7,7,92,92,68.172,21.815,4,25.9598,73
385,745,7,7,45,45,25.974,8.8312,3,10.5091,73
962,745,7,7,33,30,23.001,7.1303,1,7.8433,73
1205,745,7,7,80,80,91.52,46.6752,1,56.0102,73
889,745,7,7,67,67,57.1711,21.725,3,23.8975,73
279,745,7,7,99,99,97.713,46.9022,2,51.5924,73
136,745,7,7,55,55,112.8105,62.0458,3,68.8708,73
81,777,7,7,73,6,7.5402,3.3177,1,3.8817,73
684,777,7,7,64,64,26.112,10.967,4,13.0507,73
1261,777,7,7,12,12,4.104,1.4364,2,1.7093,73
1090,777,7,7,68,68,68.714,22.6756,3,26.7572,73
774,777,7,7,19,19,19.551,11.1441,4,12.37,73
164,777,7,7,11,11,16.9884,5.9459,2,6.8972,73
435,777,7,7,48,48,77.4288,27.1001,3,31.4361,73
451,777,7,7,42,42,42.6132,18.7498,4,21.5623,73
401,777,7,7,21,21,7.791,3.6618,3,4.1012,73
556,778,7,7,28,28,31.85,15.6065,2,18.5717,73
506,778,7,7,82,82,108.6336,51.0578,1,56.6742,73
656,778,7,7,30,30,38.115,15.246,2,17.9903,73
1351,778,7,7,80,80,68.136,25.2103,2,29.2439,73
1555,778,7,7,30,30,40.71,12.6201,1,14.2607,73
213,778,7,7,22,22,-5.9136,-2.3063,1,2.6522,73
1122,778,7,7,65,65,15.873,6.5079,3,7.4841,73
1511,778,7,7,59,59,22.656,11.1014,2,12.9886,73
1488,778,7,7,38,38,52.4628,27.8053,3,31.698,73
441,783,7,7,79,70,21.147,8.0359,4,9.4824,73
391,783,7,7,46,46,32.5404,11.7145,1,12.886,73
541,783,7,7,84,25,27.73,14.1423,4,16.5465,73
91,783,7,7,31,31,29.078,13.6667,3,15.3067,73
295,783,7,7,66,66,121.4928,70.4658,2,83.1496,73
512,783,7,7,24,13,15.3166,7.0456,2,8.1024,73
1007,783,7,7,67,67,63.8778,27.4675,4,31.8623,73
251,783,7,7,15,15,17.202,6.1927,2,6.9978,73
1298,788,7,7,72,5,3.953,1.6998,1,1.8698,73
982,788,7,7,64,64,110.592,45.3427,2,50.7838,73
372,788,7,7,12,12,16.716,5.6834,2,6.7632,73
228,788,7,7,67,40,10.168,5.1857,4,5.7043,73
245,788,7,7,78,78,38.3526,12.2728,2,14.6046,73
345,788,7,7,64,64,47.264,22.2141,4,25.7684,73
1454,788,7,7,81,81,118.0737,62.5791,4,69.4628,73
1244,788,7,7,55,55,31.2785,10.9475,3,12.3707,73
1461,788,7,7,41,41,35.6864,21.4118,2,23.7671,73
811,788,7,7,74,74,83.5164,33.4066,4,38.0835,73
55,788,7,7,30,30,58.8,27.048,4,30.2938,73
993,785,7,7,79,79,159.1455,58.8838,3,70.0717,73
290,785,7,7,30,30,23.46,7.2726,1,8.1453,73
844,785,7,7,64,64,67.7888,27.7934,3,32.7962,73
1154,785,7,7,58,58,31.552,15.4605,2,18.0888,73
223,785,7,7,37,37,68.4574,35.5978,3,40.5815,73
627,785,7,7,52,52,-40.664,-24.3984,2,27.0822,73
244,785,7,7,33,33,28.512,11.975,1,13.7713,73
509,806,7,7,68,68,69.768,29.3026,2,34.8701,73
579,806,7,7,29,29,10.3501,4.14,2,4.8438,73
1195,806,7,7,41,41,34.03,18.3762,2,21.5002,73
492,806,7,7,89,89,77.1897,38.5949,2,45.542,73
629,806,7,7,37,37,10.989,4.7253,3,5.4813,73
1045,806,7,7,93,82,127.428,53.5198,2,61.0126,73
941,806,7,7,52,52,88.322,46.8107,2,52.8961,73
425,806,7,7,34,34,18.7136,7.1112,2,8.3912,73
829,806,7,7,38,38,37.9316,14.7933,4,17.3082,73
32,806,7,7,56,56,86.4864,38.054,3,43.7621,73
852,806,7,7,16,16,4.8576,2.4774,1,2.849,73
481,801,7,7,48,48,42.408,19.0836,4,21.1828,0
1030,801,7,7,73,73,100.2144,33.0708,3,37.37,0
941,801,7,7,16,16,30.336,14.2579,3,16.6817,0
64,801,7,7,43,43,40.8457,17.9721,2,20.1288,0
1134,801,7,7,55,55,44.044,25.5455,3,29.3773,0
1457,801,7,7,19,19,28.557,16.2775,3,18.8819,0
75,801,7,7,51,51,16.6464,7.9903,4,9.029,0
1517,801,7,7,17,17,3.7468,1.7235,1,1.9303,0
308,801,7,7,57,57,68.343,32.8046,2,38.0533,0
818,801,7,7,49,49,23.1525,11.1132,3,12.3357,0
160,815,7,7,27,27,24.7293,13.3538,1,14.9563,0
510,815,7,7,16,16,4.7824,2.3912,2,2.7738,0
606,815,7,7,75,75,85.4625,26.4934,2,29.9375,0
1049,815,7,7,33,33,66.1419,30.4253,3,33.4678,0
133,815,7,7,37,32,-10.528,-6.1062,3,7.0221,0
177,815,7,7,62,62,0.0,23.0952,1,26.5595,0
460,815,7,7,28,28,15.3272,7.6636,1,8.6599,0
755,815,7,7,63,63,107.0118,44.945,2,52.1362,0
1328,795,7,7,18,18,17.8992,7.3387,1,8.7331,0
1238,795,7,7,99,99,48.0249,18.2495,4,20.2569,0
362,795,7,7,70,70,150.066,85.5376,4,97.5129,0
1017,795,7,7,54,54,68.6664,29.5266,2,34.8414,0
195,795,7,7,84,84,50.5512,21.737,3,24.5628,0
1517,795,7,7,98,98,18.1888,8.9125,3,10.4276,0
1400,795,7,7,98,98,46.354,18.5416,3,20.952,0
191,795,7,7,87,23,23.1035,12.2449,3,13.7143,0
701,795,7,7,63,37,14.1525,4.3873,3,5.1331,0
1144,795,7,7,0,24,7.14,2.3562,1,2.6625,0
1443,819,7,7,32,32,35.4144,17.7072,3,20.8945,0
113,819,7,7,54,54,-39.5712,-18.9942,3,22.0333,0
157,819,7,7,90,90,127.44,40.7808,3,47.3057,0
440,819,7,7,29,29,9.3264,2.7979,3,3.3015,0
1150,819,7,7,67,67,113.2769,60.0368,1,69.0423,0
994,819,7,7,57,12,5.688,2.3321,2,2.7985,0
317,819,7,7,49,49,56.6146,29.4396,1,34.1499,0
374,819,7,7,97,97,44.8043,16.5776,2,18.8985,0
1350,819,7,7,35,35,18.032,6.8522,3,7.743,0
1539,819,7,7,47,47,53.8432,22.0757,3,26.4908,0
557,819,7,7,20,20,11.696,3.6258,3,4.351,0
800,819,7,7,97,97,164.4344,78.9285,1,92.3463,0
498,832,7,7,50,50,62.475,36.2355,2,42.0332,0
1368,832,7,7,91,91,116.298,68.6158,3,81.6528,0
732,832,7,7,77,3,1.5561,0.638,2,0.7337,0
255,832,7,7,47,47,17.7472,7.4538,3,8.4973,0
126,832,7,7,64,64,39.1552,18.4029,3,21.8995,0
1341,832,7,7,38,38,53.751,31.7131,3,35.2015,0
398,832,7,7,-44,5,2.16,1.2528,4,1.4407,0
109,832,7,7,-94,79,106.097,38.1949,1,42.0144,0
1391,832,7,7,56,56,26.6336,7.9901,3,8.869,0
249,832,7,7,50,50,32.595,14.9937,1,17.9924,0
559,832,7,7,23,23,30.429,14.6059,3,16.9428,0
42,832,7,7,20,20,31.02,17.6814,1,20.1568,0
1208,832,7,7,66,66,92.8158,54.7613,2,61.3327,0
923,847,7,7,16,16,13.1328,4.7278,4,5.3424,0
74,847,7,7,39,25,21.195,9.5378,4,10.587,0
1477,847,7,7,26,26,25.272,11.1197,1,12.6765,0
800,847,7,7,17,17,30.481,12.4972,3,14.3718,0
856,847,7,7,79,79,71.7478,37.3089,3,41.4129,0
274,847,7,7,63,19,32.6876,12.0944,2,14.1504,0
877,847,7,7,41,41,31.0944,16.791,3,18.638,0
1040,847,7,7,48,48,33.5808,12.4249,3,13.7916,0
1283,847,7,7,73,73,25.9515,14.5328,2,15.9861,0
967,847,7,7,77,77,17.8486,6.604,2,7.4625,0
357,847,7,7,15,15,13.23,4.6305,2,5.1399,0
398,838,7,7,39,16,4.864,1.8483,3,2.0331,0
482,838,7,7,12,12,5.1684,2.3258,3,2.7677,0
232,838,7,7,47,47,-54.3884,-20.1237,2,22.5385,0
981,838,7,7,15,15,10.287,4.5263,2,5.2958,0
292,838,7,7,82,82,56.3996,21.9958,4,25.7351,0
1214,838,7,7,76,76,30.096,14.1451,2,16.8327,0
1152,838,7,7,55,55,49.181,28.525,4,32.8038,0
609,838,7,7,51,51,60.7614,22.4817,2,24.9547,0
265,838,7,7,32,32,36.9664,15.1562,2,17.2781,0
881,838,7,7,55,55,40.8155,24.0811,3,28.1749,0
564,849,7,7,80,23,5.7684,3.461,4,3.8417,0
1180,849,7,7,-15,62,84.63,38.9298,2,44.7693,0
891,849,7,7,92,92,131.7992,72.4896,3,80.4635,73
614,849,7,7,22,22,46.5696,14.4366,3,16.169,73
1030,849,7,7,21,21,22.7304,11.8198,4,13.12,73
1340,849,7,7,10,10,12.079,5.5563,2,6.3897,73
824,849,7,7,63,63,51.8427,29.5503,2,32.8008,73
814,849,7,7,21,21,17.0751,7.1715,3,8.5341,73
431,849,7,7,26,19,7.8432,4.3138,2,4.9177,73
21,849,7,7,-55,51,47.532,22.34,4,25.2442,73
837,849,7,7,0,17,8.262,3.8005,1,4.2566,73
393,851,7,7,80,80,34.048,15.6621,4,18.7945,73
516,851,7,7,75,75,52.725,28.9988,2,34.5086,73
1292,851,7,7,54,54,61.1388,35.4605,4,40.7796,73
522,851,7,7,74,74,65.1348,24.0999,3,27.4739,73
859,851,7,7,55,18,11.5542,5.8926,2,6.9533,73
676,851,7,7,63,23,43.8886,20.6276,2,23.928,73
1136,851,7,7,74,74,138.9128,79.1803,2,87.8901,73
260,851,7,7,71,46,37.2416,21.9725,1,25.2684,73
916,851,7,7,71,71,87.5856,27.1515,4,31.7673,73
93,851,7,7,93,89,38.448,20.7619,2,24.7067,73
1151,880,7,7,68,68,17.2856,7.7785,3,9.0231,73
1340,880,7,7,95,95,129.3995,60.8178,2,70.5486,73
358,880,7,7,51,51,-63.1125,-19.5649,2,22.8909,73
601,880,7,7,53,53,50.8005,26.9243,3,32.3092,73
285,880,7,7,68,68,53.1216,30.8105,2,34.1997,73
1091,880,7,7,90,90,144.18,79.299,3,93.5728,73
1417,856,7,7,14,14,19.7106,11.0379,3,12.3624,73
180,856,7,7,82,82,24.8952,9.2112,2,10.9613,73
357,856,7,7,79,79,78.21,36.7587,3,41.9049,73
241,856,7,7,60,39,57.8799,30.6763,2,36.198,73
590,856,7,7,68,47,53.5189,30.5058,2,35.6918,73
1100,856,7,7,16,16,6.7968,2.3789,3,2.8071,73
1129,856,7,7,79,79,-101.7441,-36.6279,2,42.1221,73
214,856,7,7,76,76,92.1576,41.4709,3,45.618,73
1148,870,7,7,31,31,37.5255,12.0082,3,13.6893,73
965,870,7,7,76,37,19.8135,10.6993,2,12.8392,73
1514,870,7,7,86,86,24.4412,10.9985,4,12.7583,73
1425,870,7,7,29,29,33.5066,18.4286,2,21.93,73
549,870,7,7,74,74,-49.728,-15.4157,2,17.8822,0
1204,870,7,7,71,44,-56.0736,-19.6258,3,22.7659,0
382,870,7,7,85,85,75.735,28.7793,2,32.5206,0
559,870,7,7,82,82,139.482,65.5565,3,72.7677,0
442,870,7,7,63,63,43.7472,25.8108,3,29.4243,0
792,870,7,7,86,86,60.4494,23.5753,1,27.3473,0
888,870,7,7,93,93,31.0992,16.1716,1,18.7591,0
1331,870,7,7,28,28,28.3864,11.6384,4,13.3842,0
415,870,7,7,-32,37,35.5311,11.37,1,12.7344,0
1153,867,7,7,16,16,3.6608,2.05,2,2.337,0
1369,867,7,7,54,54,74.8332,36.6683,3,40.7018,0
720,867,7,7,20,20,5.332,2.5594,3,3.0713,0
1109,867,7,7,61,23,5.1865,2.4895,4,2.8629,0
